"name","birthDate","birthPlace","region","country"
"Jesse Pearson","1930-08-18","Seminole","Oklahoma","United States"
"Paul Lambert","1970-03-09","Birmingham","Jefferson County, Alabama","United States"
"Francis Fontaine","1845-05-07","Columbus","Georgia (U.S. state)","United States"
"James Mitchell","1920-02-29","Sacramento","California","United States"
"Charles Faulkner","1952-01-12","St. Clair Shores","Michigan","United States"
"Robert Hoffman","1980-09-21","Gainesville","Alachua County, Florida","United States"
"Robert Mills","1781-08-12","Charleston","Charleston County, South Carolina","United States"
"Brett Butler","1958-01-30","Montgomery","Montgomery County, Alabama","United States"
"Jack Anderson","1922-10-19","Long Beach","California","United States"
"James B. Clark","1908-05-14","Stillwater","Minnesota","United States"
"Robert Wright","1957-01-15","Lawton","Oklahoma","United States"
"Jordan Black","1970-11-09","Kankakee","Kankakee County, Illinois","United States"
"Bob Steele","1907-01-23","Portland","Multnomah County, Oregon","United States"
"Samuel McKee","1774-10-13","Lexington","Virginia","United States"
"Dan Hicks","1951-07-19","Pontiac","Michigan","United States"
"Richard Carlson","1912-04-29","Albert Lea","Minnesota","United States"
"Jordan Baker","1981-12-23","Enid","Oklahoma","United States"
"Richard Sanders","1940-08-23","Harrisburg","Pennsylvania","United States"
"Samuel McKee","1832-11-10","Lancaster","Garrard County, Kentucky","United States"
"John Sinclair","1941-10-02","Flint","Michigan","United States"
"Dean Jones","1931-01-25","Decatur","Limestone County, Alabama","United States"
"James Preston","1988-06-30","Casper","Natrona County, Wyoming","United States"
"Stephen Jones","1940-07-01","Lafayette","Louisiana","United States"
"Brandon Jones","1988-05-07","Greensboro","North Carolina","United States"
"Gilbert Baker","1951-06-02","Chanute","Neosho County, Kansas","United States"
"Peter Marshall","1926-03-30","Huntington","Cabell County, West Virginia","United States"
"Parke Godwin","1816-02-28","Paterson","Passaic County, New Jersey","United States"
"Ron Taylor","1952-10-16","Galveston","Texas","United States"
"Thomas Mitchell","1892-07-11","Elizabeth","Union County, New Jersey","United States"
"Lillian Smith","1897-12-12","Jasper","Florida","United States"
"Graham Phillips","1993-04-14","Laguna Beach","California","United States"
"Joseph Hardy","1929-03-08","Carlsbad","Eddy County, New Mexico","United States"
"George Page","1935-03-31","Hartwell","Hart County, Georgia","United States"
"Don Walker","1907-10-28","Lambertville","Hunterdon County, New Jersey","United States"
"William Willis","1794-08-31","Haverhill","Massachusetts","United States"
"Drew Pearson","1897-12-13","Evanston","Illinois","United States"
"David Schramm","1946-08-14","Louisville","Jefferson County, Kentucky","United States"
"Charles Day","1914-10-19","Colville","Stevens County, Washington","United States"
"Daniel Baker","1791-08-17","Midway","Georgia (U.S. state)","United States"
"James Farley","1882-01-08","Waldron","Arkansas","United States"
"Joe Keenan","1958-07-14","Cambridge","Massachusetts","United States"
"Robert Wells","1922-10-15","Raymond","Washington (state)","United States"
"Keith Black","1926-06-25","Huntington Park","California","United States"
"David Howitt","1968-08-08","East Grand Rapids","Michigan","United States"
"John Moyer","1969-05-01","Camden","New Jersey","United States"
"Mark Osborne","1970-09-17","Trenton","New Jersey","United States"
"Lisa Howard","1930-04-24","Cambridge","Ohio","United States"
"David Howitt","1968-08-08","East Grand Rapids","Kent County, Michigan","United States"
"George Kennan","1845-02-16","Norwalk","Ohio","United States"
"John McLaughlin","1927-03-29","Providence","Rhode Island","United States"
"David Brooks","1915-09-24","Portland","Clackamas County, Oregon","United States"
"James Craig","1912-02-04","Nashville","Davidson County, Tennessee","United States"
"David Brooks","1915-09-24","Portland","Washington County, Oregon","United States"
"Albert Parker","1919-01-10","Claxton","Georgia (U.S. state)","United States"
"William Smith","1933-03-24","Columbia","Missouri","United States"
"Grant Sullivan","1924-06-30","Fremont","Nebraska","United States"
"Jerry Douglas","1932-11-12","Chelsea","Massachusetts","United States"
"David Gunn","1972-03-02","Gresham","Oregon","United States"
"Carl Anderson","1945-02-27","Lynchburg","Virginia","United States"
"Mary Lambert","1951-10-13","Helena","Arkansas","United States"
"Geoffrey Lewis","1935-07-31","Plainfield","New Jersey","United States"
"James Hyde","1962-10-09","Lancaster","Ohio","United States"
"Tomohiko Itō","1978-10-20","Kasugai","Aichi Prefecture","Japan"
"Don Black","1953-07-28","Athens","Limestone County, Alabama","United States"
"Scott Bailey","1978-12-16","Florissant","St. Louis County, Missouri","United States"
"John Callahan","1951-02-05","Portland","Washington County, Oregon","United States"
"Chris Conrad","1953-03-10","Lafayette","Indiana","United States"
"David Abbott","1863-09-22","Falls City","Nebraska","United States"
"Phil Gordon","1916-05-05","Meridian","Lauderdale County, Mississippi","United States"
"David Abbott","1863-09-22","Falls City","Richardson County, Nebraska","United States"
"Sean Lowe","1983-11-16","Arlington","Tarrant County, Texas","United States"
"Jonathan Austin","1984-10-06","Hagerstown","Maryland","United States"
"Ben Carter","1910-02-10","Fairfield","Jefferson County, Iowa","United States"
"Thomas Mann","1991-09-27","Portland","Multnomah County, Oregon","United States"
"Bob Bell","1922-01-18","Flint","Michigan","United States"
"Gordon Russell","1929-08-15","Salem","Essex County, Massachusetts","United States"
"David Baker","1954-12-27","Bangor","Penobscot County, Maine","United States"
"Chad Dukes","1978-12-07","Alexandria","Virginia","United States"
"Kevin O'Connor","1961-04-04","Livonia","Michigan","United States"
"Mary Anderson","1918-04-03","Birmingham","Shelby County, Alabama","United States"
"John Yang","1958-02-10","Chillicothe","Ross County, Ohio","United States"
"Helen Foster","1906-05-23","Independence","Kansas","United States"
"Ian MacDonald","1914-06-28","Great Falls","Montana","United States"
"Ian MacDonald","1914-06-28","Great Falls","Cascade County, Montana","United States"
"Louise Henry","1911-06-14","Syracuse","New York","United States"
"Samuel Merwin","1874-10-06","Evanston","Illinois","United States"
"Michael Pitts","1964-08-31","Lima","Allen County, Ohio","United States"
"Jack Murdock","1922-10-28","Urbana","Champaign County, Ohio","United States"
"David Freed","1954-12-04","Albany","Dougherty County, Georgia","United States"
"Adam Hughes","1982-08-02","Lancaster","Fairfield County, Ohio","United States"
"James Lord","1922-11-27","Englewood","Bergen County, New Jersey","United States"
"Ray Lawrence","1927-08-19","Lorain","Lorain County, Ohio","United States"
"George Douglas","1903-08-07","Macon","Georgia (U.S. state)","United States"
"Genie","1957-04-18","Arcadia","California","United States"
"David Morse","1953-10-11","Beverly","Essex County, Massachusetts","United States"
"Don Harris","1936-09-08","Vidalia","Georgia (U.S. state)","United States"
"Tim Ryan","1899-07-05","Bayonne","New Jersey","United States"
"Jeremy Howard","1981-06-12","Burbank","California","United States"
"Stanley Fields","1883-05-20","Allegheny","Allegheny County, Pennsylvania","United States"
"Andrew Wilson","1950-12-26","Syracuse","Onondaga County, New York","United States"
"Michael Wilson","1914-07-01","McAlester","Oklahoma","United States"
"Charles Dougherty","1850-10-15","Athens","Clarke County, Georgia","United States"
"Pearl","1990-09-11","St. Petersburg","Pinellas County, Florida","United States"
"Donald Cook","1901-09-26","Portland","Oregon","United States"
"Richard Sanders","1940-08-23","Harrisburg","Cumberland County, Pennsylvania","United States"
"Jack O'Brien","1939-06-18","Saginaw","Michigan","United States"
"Jack Lewis","1964-01-20","Portland","Clackamas County, Oregon","United States"
"Richard Carlson","1912-04-29","Albert Lea","Freeborn County, Minnesota","United States"
"Paul Dixon","1918-10-27","Albia","Iowa","United States"
"Peter Marshall","1926-03-30","Huntington","West Virginia","United States"
"Chuck Smith","1927-06-25","Ventura","California","United States"
"Gilbert Baker","1951-06-02","Chanute","Kansas","United States"
"Erik Rhodes","1906-02-10","El Reno","Canadian County, Oklahoma","United States"
"William Rice","1821-05-10","Springfield","Hampden County, Massachusetts","United States"
"Paul White","1902-06-06","Pittsburg","Kansas","United States"
"Thomas Mitchell","1892-07-11","Elizabeth","New Jersey","United States"
"John Walsh","1945-12-26","Auburn","Cayuga County, New York","United States"
"Ron Taylor","1952-10-16","Galveston","Galveston County, Texas","United States"
"John Boles","1895-10-27","Greenville","Hunt County, Texas","United States"
"John Boles","1895-10-28","Greenville","Hunt County, Texas","United States"
"Jed Johnson","1948-12-30","Alexandria","Minnesota","United States"
"Joseph Hardy","1929-03-08","Carlsbad","New Mexico","United States"
"Jessica Moore","1982-05-22","Burlington","North Carolina","United States"
"Jessica Moore","1982-05-22","Burlington","Alamance County, North Carolina","United States"
"David Meltzer","1968-01-11","Akron","Ohio","United States"
"Scott Sanders","1968-06-10","Elizabeth City","Pasquotank County, North Carolina","United States"
"Mike Reilly","1949-07-02","Sioux City","Plymouth County, Iowa","United States"
"John Boyd","1796-08-07","Nashville","Tennessee","United States"
"Rachel Nichols","1980-01-08","Augusta","Maine","United States"
"John Boyd","1796-08-07","Nashville","Davidson County, Tennessee","United States"
"John Maxwell","1944-07-12","Jackson","Rankin County, Mississippi","United States"
"Alan Ball","1957-05-13","Marietta","Georgia (U.S. state)","United States"
"Brian Shaw","1982-02-26","Fort Lupton","Colorado","United States"
"Richard Cowan","1957-12-24","Euclid","Cuyahoga County, Ohio","United States"
"Lisa Howard","1930-04-24","Cambridge","Guernsey County, Ohio","United States"
"Barbara Weeks","1913-07-04","Somerville","Middlesex County, Massachusetts","United States"
"Richard Young","1955-12-24","Kissimmee","Osceola County, Florida","United States"
"Matt Sloan","1973-03-24","Madison","Wisconsin","United States"
"John Stuart","1740-02-24","Harrisburg","Pennsylvania","United States"
"Chris Smith","1879-10-12","Charleston","South Carolina","United States"
"Jerry Douglas","1932-11-12","Chelsea","Suffolk County, Massachusetts","United States"
"John Reed","1887-10-22","Portland","Washington County, Oregon","United States"
"Juan Flores","1943-09-29","Alexandria","Virginia","United States"
"Roger Marshall","1960-08-09","El Dorado","Kansas","United States"
"Karen Davis","1944-02-04","Altoona","Pennsylvania","United States"
"Thomas Coleman","1808-06-16","Barnstable","Barnstable County, Massachusetts","United States"
"John Callahan","1951-02-05","Portland","Clackamas County, Oregon","United States"
"Albert Hall","1937-11-10","Brighton","Jefferson County, Alabama","United States"
"Phil Brown","1916-04-30","Cambridge","Middlesex County, Massachusetts","United States"
"David Daniels","1966-03-12","Spartanburg","Spartanburg County, South Carolina","United States"
"Richard Bradford","1937-11-10","Tyler","Texas","United States"
"Richard Bradford","1934-11-10","Tyler","Texas","United States"
"Phil Brown","1916-04-30","Cambridge","Massachusetts","United States"
"George Hamilton","1939-08-12","Memphis","Tennessee","United States"
"Patricia Brown","1928-10-01","Lafayette","Louisiana","United States"
"Godfrey","1969-07-21","Lincoln","Nebraska","United States"
"Patricia Brown","1928-10-01","Lafayette","Lafayette Parish, Louisiana","United States"
"Edwin Adams","1834-02-03","Medford","Middlesex County, Massachusetts","United States"
"Thomas Boylston Adams","1772-09-15","Quincy","Norfolk County, Massachusetts","United States"
"Sean Lowe","1983-11-16","Arlington","Texas","United States"
"Randy White","1958-01-11","Frederick","Maryland","United States"
"Rich Ferguson","1970-12-01","Salinas","California","United States"
"John Drew","1950-12-03","Columbus","Muscogee County, Georgia","United States"
"Gary King","1972-11-15","Rochester","Olmsted County, Minnesota","United States"
"Bill Butler","1921-04-07","Cripple Creek","Teller County, Colorado","United States"
"Charlie Barnett","1988-02-04","Sarasota","Florida","United States"
"Charles Larson","1922-10-23","Portland","Oregon","United States"
"Raymond Parks","1914-06-05","Dawsonville","Georgia (U.S. state)","United States"
"Pauline Bush","1886-05-22","Lincoln","Nebraska","United States"
"Matthew Turner","1825-06-17","Geneva","Ohio","United States"
"Joseph Henderson","1826-09-09","Charleston","Berkeley County, South Carolina","United States"
"Joseph Henderson","1826-09-09","Charleston","Charleston County, South Carolina","United States"
"Mary Anderson","1918-04-03","Birmingham","Jefferson County, Alabama","United States"
"Pauline Bush","1886-05-22","Lincoln","Lancaster County, Nebraska","United States"
"Robert Hanson","1946-08-18","Hills","Rock County, Minnesota","United States"
"Anthony Caruso","1916-04-07","Frankfort","Clinton County, Indiana","United States"
