"name","birthDate","birthPlace","region","country"
"Harold Young","1897-11-13","Portland","Clackamas County, Oregonn","United States"
"William Herndon","1818-12-25","Greensburg","Green County, Kentucky","United States"
"Odell Barnes","1952-04-20","Palatka","Putnam County, Floridaa","United States"
"Richard Waldron","1694-02-21","Dover","Strafford County, New Hampshiree","United States"
"Harold Young","1897-11-13","Portland","Washingtton County, Oregon","United States"
"Elizabeth Lawrence","1922-09-06","Huntington","Wayne County, West Virginia","United States"
"Aaron Brown","1948-11-10","Hopkins","Minnesotaa","United States"
"Robert Kendall","1927-06-26","Stephenson","Menominee County, Michigann","United States"
"David Oliver","1962-01-31","Concord","California","United States"
"Jack Conway","1887-07-17","Graceville","Minnnesota","United States"
"Bill Allen","1962-11-07","Wichita","Sedgwick County, Kansas","United States"
"Richard White","1953-08-04","Oak Ridge","Anderson County, Tennesseee","United States"
"Robert Francis","1930-02-26","Glendale","Californiaa","United States"
"Josh Kelly","1982-04-25","Yokosuka","Kanagawa Prefecture","Japan"
"Paul Birch","1912-01-13","Atmore","Escambia County, Alabama","United States"
"Brett Butler","1958-01-30","Montgomery","Alabama","United States"
"Jason Cook","1980-09-13","Camden","New Jerseey","United States"
"Wilma Smith","1946-07-24","Garfield Heights","Ohiio","United States"
"Frank Cooke","1913-05-24","Bismarck","Burleigh County, North Dakota","United States"
"Jason Cook","1980-09-13","Camden","Camden County, New Jersey","United States"
"Arthur Gardner","1910-06-07","Marinette","Marinette County, Wisconsiin","United States"
"Steve James","1955-03-08","Hampton","Virginia","United States"
"Steve James","1953-11-30","Hampton","VVirginia","United States"
"Robert Brown","1926-11-17","Trenton","New Jerssey","United States"
"Andrew Caldwell","1989-07-25","Flint","Genesee County, Michigann","United States"
"Francis Fontaine","1845-05-07","Columbus","Muscogee Countty, Georgia","United States"
"Billy Brown","1970-10-30","Inglewood","Californiaa","United States"
"William Bassett","1935-12-28","Evanston","Illinois","United States"
"Edward Ellis","1870-11-12","Coldwater","Branch County, Michigann","United States"
"Bob Steele","1907-01-23","Portland","Clackamas County, Oregon","United States"
"Harry Baird","1931-05-12","Georgetown","Demerara-Mahaicaa","Guyana"
"John Pearce","1927-11-27","Gainesville","Georgia (U.S. state)","United States"
"John Emerson","1874-05-29","Sandusky","OOhio","United States"
"Richard Sanders","1940-08-23","Harrisburg","Dauphin County,  Pennsylvania","United States"
"Jordan Baker","1981-12-23","Enid","Garfield County, Oklahomaa","United States"
"Paul Dixon","1918-10-27","Albia","Monroe County, Iowa","United States"
"Stuart Lancaster","1920-11-30","Evanston","Illinois","United States"
"Samuel McKee","1832-11-10","Lancaster","Kentucky","United States"
"George Putnam","1914-07-14","Breckenridge","Minnnesota","United States"
"Stephen Lee","1955-11-11","Englewood","New Jersey","United States"
"George Putnam","1914-07-14","Breckenridge","Wilkin County, Minnesota","United States"
"Don Thompson","1956-10-19","Long Beach","California","United States"
"Charlotte Walker","1876-12-20","Galveston","Galveston County, Texas","United States"
"Charlotte Walker","1876-12-29","Galveston","Galveston County, Texass","United States"
"Charlotte Walker","1876-12-20","Galveston","Texass","United States"
"Charlotte Walker","1876-12-29","Galveston","Texas","United States"
"James Olson","1930-10-08","Evanston","Illinoiss","United States"
"Jed Johnson","1948-12-30","Alexandria","Douglas County, Minnesotaa","United States"
"George Hardy","1954-10-16","Alexander City","Alabama","United States"
"Thomas Dunn","1925-12-21","Aberdeen","South Dakota","United States"
"David Schramm","1946-08-14","Louisville","Kentucky","United States"
"Al Smith","1925-06-11","Bossier City","Louisiaana","United States"
"Al Jackson","1964-10-05","Carmel-by-the-Sea","Caliifornia","United States"
"Tom Wright","1952-11-29","Englewood","Bergen County, New Jerseyy","United States"
"Chris Bailey","1962-03-26","Portland","Clackamas County, Oregoon","United States"
"Matt Sloan","1973-03-24","Madison","Dane County, Wisconsinn","United States"
"Neil Hamilton","1899-09-09","Lynn","Essex Countty, Massachusetts","United States"
"John Maxwell","1944-07-12","Jackson","Hinds County, Mississsippi","United States"
"Mike Roberts","1933-07-17","Carthage","Jasper Countyy, Missouri","United States"
"Mark Thompson","1955-12-01","Florence","Lauderdale County, Alabamaa","United States"
"Joseph Hansen","1910-06-16","Richfield","Sevier County, Utahh","United States"
"Chris Bailey","1962-03-26","Portland","WWashington County, Oregon","United States"
"Chris Carter","1956-10-13","Bellflower","California","United States"
"Chris Carter","1957-10-13","Bellflower","California","United States"
"Tim Cooney","1951-06-14","Glendale","Californiaa","United States"
"John Reed","1887-10-22","Portland","Clackamas County, Oregonn","United States"
"Terry Dobson","1937-06-09","Cambridge","Middlesex County, Massachusettss","United States"
"John Reed","1887-10-22","Portland","Oregonn","United States"
"Jimmy Murphy","1925-10-11","Birmingham","Alabama","United States"
"John Brown","1800-05-09","Torrington","Connecticutt","United States"
"Richard Doyle","1945-04-26","Brockton","Massachusettss","United States"
"Samuel Lightfoot Flournoy","1886-01-17","Romney","West Virginiaa","United States"
"David Weintraub","1978-09-07","Beverly Hills","Califfornia","United States"
"Eric Moe","1954-10-24","Durham","North Carrolina","United States"
"Grant Sullivan","1924-06-30","Fremont","Dodge  County, Nebraska","United States"
"Monica","1980-10-24","College Park","Fulton County, Georgiaa","United States"
"John Robinson","1985-10-25","Portland","Orregon","United States"
"Alan Hunter","1957-02-14","Birmingham","Alabama","United States"
"Michael McDonald","1964-12-31","Fullerton","Caalifornia","United States"
"José Solano","1971-02-22","Inglewood","California","United States"
"Bob Sessions","1931-12-11","Glendale","Callifornia","United States"
"Bob Beattie","1933-01-24","Manchester","New Hampshiree","United States"
"George Caldwell","1814-10-18","Columbia","Adair County, Kentucky","United States"
"John Stockwell","1961-03-25","Galveston","Galveston County, Texass","United States"
"Kyle Davis","1978-07-09","Uvalde","Uvalde County, Texas","United States"
"Ken Williams","1954-10-30","Evansville","Indiana","United States"
"Barbara Harris","1935-07-25","Evanston","Illinois","United States"
"Shirley Abbott","1924-07-23","Fairview","Oklahomaa","United States"
"Godfrey","1969-07-21","Lincoln","Lancaster County, Nebraskaa","United States"
"Shirley Abbott","1924-07-23","Fairview","Major County, Oklahoma","United States"
"Richard Grenier","1933-12-30","Cambridge","Middlesex County, Massachusettss","United States"
"Otto Schneider","1865-08-08","Muscatine","Iowa","United States"
"Matt McClure","1981-03-30","Gainesville","GGeorgia (U.S. state)","United States"
"John Wilkinson","1868-02-11","Syracuse","Onondaga County, New Yorkk","United States"
"John Elliott","1876-07-05","Keosauqua","Van BBuren County, Iowa","United States"
"John Drew","1950-12-03","Columbus","Georgia (U.S.  state)","United States"
"Joseph Henderson","1826-09-09","Charleston","South Carolinaa","United States"
"Ray McKinnon","1957-11-15","Adel","Cook County, Georgia","United States"
"John Gorman","1950-05-07","Malden","Middlesex County, Massachhusetts","United States"
"Howard Smith","1936-12-10","Newark","New Jerseyy","United States"
"John Glover","1732-11-05","Salem","Essex County, Massachusettss","United States"
"Thomas E. Ricks","1955-09-25","Beverly","Essex Couunty, Massachusetts","United States"
"Duncan Scott","1947-05-28","Medford","Middlesex County, Massachusettss","United States"
"Louise Henry","1911-06-14","Syracuse","Onondaga Couunty, New York","United States"
"Peter Diamond","1929-08-10","Durham","Counnty Durham","United Kingdom"
"Thomas E. Ricks","1955-09-25","Beverly","Massachusetts","United States"
"Harold Young","1897-11-13","Portland","OOregon","United States"
"Jack Murdock","1922-10-28","Urbana","Ohio","United States"
"Aaron Brown","1948-11-10","Hopkins","Hennepin County, Minnesota","United States"
"George Taylor","1820-10-19","Wheeling","Ohio County, West Virginiaa","United States"
"Frank Buck","1884-03-17","Gainesville","Texas","United States"
"John Curran","1960-11-09","Utica","Oneida County, New Yorkk","United States"
"Scott Smith","1948-10-21","Key West","Florida","United States"
"Harry Carter","1879-09-14","Louisville","Jefferson Counnty, Kentucky","United States"
"Jesse Pearson","1930-08-18","Seminole","Seminole County, Oklahomaa","United States"
"Paul Lambert","1970-03-09","Birmingham","Shelby County, Alabama","United States"
"Bernard Coyne","1897-07-27","Anthon","Iowaa","United States"
"Wilma Smith","1946-07-24","Garfield Heights","Cuyahoga County, Ohioo","United States"
"Bob Johnson","1920-05-04","Portland","Multtnomah County, Oregon","United States"
"Richard Wallace","1894-08-26","Sacramento","Californiaa","United States"
"Robert Mills","1781-08-12","Charleston","Berkeley County, South CCarolina","United States"
"Charles McCarthy","1873-06-29","Brockton","Plymouth County, Massachusetts","United States"
"Jason Moore","1970-10-22","Fayetteville","Washington County, Arkansass","United States"
"Jason Moore","1970-10-12","Fayetteville","Washington County, Arkansass","United States"
"Jack Lewis","1964-01-20","Portland","Washington County, Oregonn","United States"
"Michael Jones","1975-08-13","Lake Oswego","Oregonn","United States"
"Suzanne Davis","1978-02-10","Denton","DDenton County, Texas","United States"
"Stephanie Edwards","1943-11-08","Kenyon","Goodhue County, Minnesotaa","United States"
"Tom Adams","1926-03-29","Providence","Providence County, Rhode Island","United States"
"Bill Thompson","1913-07-08","Terre Haute","Indiiana","United States"
"William Miller","1782-02-15","Pittsfield","Berkshire County, Massachusettss","United States"
"Ron Smith","1951-04-08","Glendale","Californiia","United States"
"Ronnie Burns","1935-07-09","Evanston","Illinoiss","United States"
"David Hart","1954-02-06","Marianna","Florida","United States"
"Lee Powell","1908-05-15","Long Beach","Californiia","United States"
"Pat McCormick","1927-06-30","Lakewood","Ohioo","United States"
"Frank Mills","1891-01-26","Kalamazoo","Kalamazoo Counnty, Michigan","United States"
"Carolyn Brown","1927-09-26","Fitchburg","Worcester Counnty, Massachusetts","United States"
"Charles Eliot","1859-11-01","Cambridge","Massachusettss","United States"
"Carolyn Brown","1927-09-26","Fitchburg","Massachusettts","United States"
"Richard Cromwell","1910-01-08","Long Beach","California","United States"
"David Meltzer","1968-01-11","Akron","Summit County, Ohio","United States"
"Alan Curtis","1934-11-17","Mason","Michigann","United States"
"Richard Hatch","1961-04-08","Newport","Rhode Islannd","United States"
"Al Smith","1925-06-11","Bossier City","Bossier Parish, Louisiana","United States"
"Frank Smith","1911-08-31","Gladstone","Delta  County, Michigan","United States"
"Brian Wilson","1956-02-15","Odessa","Midland County, Texass","United States"
"John Archer","1915-05-08","Osceola","Polk County, Nebraska","United States"
"Jonna Lee","1963-11-06","Glendale","Californiaa","United States"
"Peter Gilbert","1975-12-23","Louisville","Kentuckyy","United States"
"Kevin Collins","1972-03-17","Trenton","New Jerseey","United States"
"Richard Cowan","1957-12-24","Euclid","Ohio","United States"
"Don Barclay","1892-12-26","Ashland","Jackson County, Oregonn","United States"
"Ron Thompson","1941-01-31","Louisville","Jefferson County, Kentucky","United States"
"Peter Gilbert","1975-12-23","Louisville","Jefferson County, Kentuckyy","United States"
"Brian Shaw","1982-02-26","Fort Lupton","Weld County, Colorado","United States"
"Paul Warren","1953-12-22","Garden City","Michigan","United States"
"Chris Smith","1879-10-12","Charleston","Charleston  County, South Carolina","United States"
"Alan Ball","1957-05-13","Marietta","Cobb County, Georgia","United States"
"John Hope","1868-06-02","Augusta","Richmond County, Geoorgia","United States"
"Paul Warren","1953-12-22","Garden City","Wayne County, Michigann","United States"
"David Brooks","1915-09-24","Portland","Oregonn","United States"
"Nick Holmes","1981-08-14","Dodge City","FFord County, Kansas","United States"
"Keith Thibodeaux","1950-12-01","Lafayette","Lafayette Parish, Louisianaa","United States"
"Richard Doyle","1945-04-26","Brockton","Plymouth County, Massachusettss","United States"
"Jesse James","1969-04-19","Long Beach","California","United States"
"Monica","1980-10-24","College Park","Clayton County, Georgia","United States"
"Albert Parker","1919-01-10","Claxton","Evans County, Georgiaa","United States"
"Evelyn Scott","1915-04-20","Brockton","Plymouth County, Massachusetts","United States"
"Jonathan Jackson","1982-05-11","Orlando","Florida","United States"
"Don Black","1953-07-28","Athens","Alabamaa","United States"
"Kyle Davis","1978-07-09","Downey","Californiaa","United States"
"Scott Bailey","1978-12-16","Florissant","Missourii","United States"
"Lindsay Jones","1969-06-09","Durham","North Caarolina","United States"
"James Hyde","1962-10-09","Lancaster","Fairfield County, Ohio","United States"
"Bob Beattie","1933-01-24","Manchester","Hillsborough County, New Hampshire","United States"
"Lindsay Jones","1969-06-09","Durham","Orange County, Norrth Carolina","United States"
"Aaron Katz","1981-10-29","Portland","Washington County, Oregon","United States"
"Bill Walsh","1961-12-20","Pottsville","Pennsylvaniaa","United States"
"George Murdock","1930-06-25","Salina","Saline County, Kansas","United States"
"Charles Smith","1920-09-13","Flint","Genesee County, Michigan","United States"
"James Anderson","1902-11-06","Springfield","Massachusetts","United States"
