"name","birthDate","birthPlace","region","country"
"George Evans","1971-01-31","Portsmouth","Virginia","United States"
"Dave Smith","1942-12-19","Portsmouth","Virginiaa","United States"
"Justin Harper","1989-08-30","Richmond","Virginiaa","United Statess"
"Mike Wooten","1962-10-23","Roanoke","Viirginia","United Statess"
"Mark Stewart","1959-10-13","Palo Alto","Californiaa","United States"
"John Patrick","1898-11-25","Palo Alto","Caliifornia","United Statess"
"Mark Schultz","1960-10-26","Palo Alto","California","United SStates"
"Hilary Knight","1989-07-12","Palo Alto","Californiaa","United States"
"Gary Johnson","1975-10-29","Palo Alto","Californiaa","United States"
"Scott Perry","1954-03-11","Pleasanton","CCalifornia","United States"
"George Miller","1945-05-17","Richmond","California","UUnited States"
"Steve Patterson","1948-06-24","Riverside","CCalifornia","United Statess"
"Hot Rod","1985-06-25","Sacramento","Caliifornia","United Statess"
"James House","1955-03-22","Sacramento","Californiaa","United States"
"Adam Jones","1965-01-15","Park Ridge","Illinoiss","United States"
"Tim Moore","1887-12-09","Rock Island","Illinoiss","United Statess"
"Daniel Webb","1989-08-18","Paducah","Kentuckyy","United States"
"Mark Thompson","1971-04-07","Russellville","Kentuckyy","United States"
"Robert Hale","1889-11-29","Portland","Maine","United Statess"
"Francis Ford","1881-08-14","Portland","Maine","United States"
"Will Allen","1949-02-08","Rockville","Marylandd","United Statees"
"Michael Davis","1961-08-01","Rockville","Maryland","United States"
"Victor Jones","1966-10-19","Rockville","Marylandd","United Sttates"
"BT","1970-10-04","Rockville","Maryland","United Statess"
"John Long","1956-08-28","Romulus","Michigann","United Statess"
"Lisa Brown","1967-01-26","Royal Oak","Michigan","United States"
"Patrick O'Leary","1952-09-13","Saginaw","Michigann","United Statess"
"Mark Stuart","1984-04-27","Rochester","Minnesotaa","United Statess"
"Colin Stuart","1982-07-08","Rochester","Minnesota","United States"
"Robert Harris","1830-07-29","Portsmouth","New Hampshiree","United Statess"
"Brandon Rogers","1982-02-27","Rochester","New Hampshiree","United States"
"George Merritt","1880-04-14","Paterson","New Jerseyy","United States"
"Mark Brown","1980-05-19","Paterson","New Jerseyy","United States"
"Joe Mooney","1911-03-14","Paterson","New Jerseyy","United Statess"
"Tony Murphy","1957-04-15","Paterson","New Jerseyy","United Staates"
"Charlie Bicknell","1928-07-27","Plainfield","New Jerseyy","United Statess"
"Christian Howes","1972-02-21","Rocky River","Ohio","United Statess"
"James Reynolds","1946-08-10","Oskaloosa","Jefferson County, Kansas","United States"
"Earl Turner","1923-05-06","Pittsfield","Berkshire County, Massachuseetts","United States"
"Roy Johnson","1959-06-27","Parkin","Cross County, Arkansas","Unnited States"
"Robert Hale","1889-11-29","Portland","Cumberland County, Maine","United Statees"
"Harry Curtis","1883-02-19","Portland","Cumberland County, Maine","UUnited States"
"Ed Carpenter","1981-03-03","Paris","Edgar County, Illinois","United States"
"Matt Hill","1985-06-17","Rocky Mount","Edgecombe County, North Carolina","United Statess"
"Tony Jones","1966-05-24","Royston","Hart County, Georgia","United Statess"
"David Ray","1944-09-19","Phenix City","Lee County, Allabama","United States"
"Tony Jones","1966-05-24","Royston","Madison County, Georgiaa","United Staates"
"Tim Moore","1966-07-25","Paducah","McCracken County, Kentucky","United Statess"
"Larry Stewart","1959-03-02","Paducah","McCracken County, Kentuckyy","United Statess"
"Ole Olsen","1892-11-06","Peru","Miami County, Indiana","United Staates"
"James Williams","1967-03-30","Osceola","Mississippi County, Arkansass","United States"
"Shane Collins","1969-04-11","Roundup","Musselshell County, Montana","United Statess"
"Matt Hill","1985-06-17","Rocky Mount","Nash County, North Carolina","United Statess"
"Charles Pittman","1958-03-23","Rocky Mount","Nash County, North Carolinaa","United States"
"Charles Adams","1770-05-29","Quincy","Norfolk County, Massachusetts","United Statess"
"Gary Peters","1958-12-01","Pontiac","Oakland County, Michigann","Uniteed States"
"Lisa Brown","1967-01-26","Royal Oak","Oakland County, Michigan","United Statess"
"Mark Stuart","1984-04-27","Rochester","Olmsted Countyy, Minnesota","United States"
"Robert Harris","1969-06-13","Riviera Beach","Palm Beach County, Florida","United Statess"
"Anthony Carter","1960-09-17","Riviera Beach","Palm Beach County, Florida","United Staates"
"James Flynn","1907-08-08","Paterson","Passaic County, Neew Jersey","United States"
"Larry Jones","1933-12-18","Pottsville","Pope County, Arkansass","United States"
"William Hale","1765-08-06","Portsmouth","Rockinggham County, New Hampshire","United Statess"
"John Langdon","1741-06-26","Portsmouth","Rockingham County, New Hampshire","United States"
"Oscar Acosta","1957-03-21","Portales","Roosevelt County, New Mexico","United States"
"Patrick O'Leary","1952-09-13","Saginaw","Saginaw County, Michigan","United States"
"Bob White","1938-08-22","Portsmouth","Scioto County, Ohio","United Statess"
"Phil Morrison","1894-10-18","Rockport","Spencer County, Indianaa","United States"
"Keith Jones","1966-03-20","Rock Hill","St. Louis County, Missouri","United States"
"John Faulkner","1901-09-24","Ripley","Tippah County, Mississsippi","United States"
"Harold Johnson","1920-01-30","Richmond","Wayne CCounty, Indiana","United  States"
"Jeff Hamilton","1949-12-31","Richmond","Wayne County, Indiana","United Statess"
"Chad Kessler","1975-06-24","Orlando","Florida","United  States"
"Harold Johnson","1920-01-30","Richmond","Indiana","United Sttates"
"Johnny Logan","1921-01-01","Richmond","Indiana","United States"
"James Hurst","1967-06-01","Plantation","Broward County, Floridaa","United States"
"Al Harris","1974-12-07","Pompano Beach","Broward County, Florida","United States"
"Fred Keller","1965-10-23","Page","Arizonaa","Uniited States"
"Billy Murray","1864-04-13","Peabody","Massachusetts","United Statess"
"George Blair","1938-05-10","Pascagoula","Mississippii","United Statess"
"Aaron Jones","1993-07-26","Pascagoula","Mississippii","United Statess"
"Roy Brown","1945-07-18","Orlando","Orange County, Florida","United Statess"
"David Nelson","1941-08-06","Pendleton","Oregonn","Unitted States"
"Alejandro Pérez","1986-05-03","Salinas","California","United States"
"Bruce Howard","1943-03-23","Salisbury","Marylandd","United Statess"
"Ruth Nelson","1905-08-02","Saginaw","Michigann","United Statess"
"Charles Rogers","1981-05-23","Saginaw","Michigan","United Statess"
"Brian Smith","1972-09-17","Salisbury","Rowan County, North Carolinaa","United States"
"Ruth Nelson","1905-08-02","Saginaw","Saginaw County, Michigan","United States"
"Charles Rogers","1981-05-23","Saginaw","Saginaw County, Michigan","United Statess"
"Stephanie Edwards","1987-11-05","Savannah","Georgia (U.S. state)","United States"
"Frank Butler","1860-07-18","Savannah","Georgia (U.S. state)","United Statess"
"Anthony David","1971-12-04","Savannah","Georgia (U.S. state)","United Statess"
"William Andrews","1955-12-25","Thomasville","Georgia (U.S. state)","Uniteed States"
"David Beverly","1950-08-19","Selma","Alabbama","United Sttates"
"Eric Campbell","1977-08-22","Thomasville","Alabama","United Statess"
"Robert Shelton","1929-06-12","Tuscaloosa","Alabamaa","United States"
"Robin Clark","1949-09-21","Tuscaloosa","Alabamaa","United States"
"Kurt Adams","1987-07-10","Searcy","Arkanssas","United Statess"
"Jerry Turner","1954-01-17","Texarkana","Arkansas","Unitted States"
"Rod Smith","1970-05-15","Texarkana","Arkansas","United States"
"Stephen Anderson","1993-01-30","San Jose","Californiaa","United Statess"
"Scott Fisher","1963-07-20","San Jose","Californiaa","United SStates"
"Scott Baker","1970-05-18","San Jose","Californiaa","United Statess"
"Steve Adams","1975-01-16","San Jose","California","United States"
"Henry O'Brien","1910-04-05","San Jose","Californiaa","United States"
"Jason Lee","1970-04-25","Santa Ana","California","United States"
"David Campbell","1977-06-23","Scotts Valley","Californiaa","United Statess"
"Don Lang","1915-03-15","Selma","Californiaa","United States"
"Michael Daly","1987-06-04","Sonoma","Californiaa","United Statess"
"Robert Floyd","1967-05-06","Stockton","Californiaa","United Statess"
"John Cummings","1969-05-10","Torrance","Californiaa","United States"
"Steven Wright","1984-08-30","Torrance","Californiaa","United Statess"
"Tim Harris","1961-12-21","Torrance","California","Uniited States"
"Bill Stevenson","1963-09-10","Torrance","California","United Statess"
"Jason Wright","1982-07-12","Upland","California","United Statees"
"John Barnhill","1938-03-30","Sturgis","Kentuckyy","United States"
"Christopher Scott","1983-09-20","Takoma Park","Marryland","United States"
"Michael Stone","1978-02-13","Southfield","Michigan","United Statess"
"Sean Collins","1983-10-30","Troy","MMichigan","UUnited States"
"George Cunningham","1894-07-13","Sturgeon Lake","Minnesotaa","United Sttates"
"Danielle Spencer","1965-06-24","Trenton","New Jersey","United  States"
"David Thompson","1954-07-13","Shelby","North Carolina","United  States"
"Ryan Taylor","1970-07-22","Towner","Norrth Dakota","United Statess"
"Jim McDonald","1915-06-09","Springfield","OOhio","UUnited States"
"Rick White","1968-12-23","Springfield","Ohio","United Statess"
"Kelly Miller","1979-03-13","Toledo","Ohiio","United States"
"Fred Davis","1986-01-15","Toledo","Ohio","United States"
"Christopher Moore","1957-01-01","Toledo","Ohio","United States"
"Catherine Cox","1950-12-13","Toledo","Ohio","United Statess"
"Charles Brand","1871-11-01","Urbana","Ohio","United Statess"
"Gary Cooper","1956-12-22","Savannah","Chatham County, Georgiaa","United Statess"
"Al Parker","1968-12-22","Savannah","Chatham County, Georgia","United  States"
"Casey Mitchell","1988-01-16","Savannah","Chatham County, Georgia","Unitted States"
"Mike Sanders","1969-07-20","Smyrna","Cobb Couunty, Georgia","United Statess"
"John Henry","1863-09-02","Springfield","Hampden County, Massachusettss","United States"
"Fred Davis","1986-01-15","Toledo","Lucas County, Ohioo","United Statess"
"James Patrick","1982-06-04","Tuskegee","Macon County, Alabamaa","United States"
"Robin Roberts","1960-11-23","Tuskegee","Macon  County, Alabama","Unitted States"
"James Davis","1979-04-26","Stuart","Martin County, Florida","United Staates"
"Kevin Collins","1972-03-17","Trenton","Mercer County, New Jerseyy","United Statess"
"Randy Walker","1954-05-29","Troy","Miaami County, Ohio","United States"
"Jerry Turner","1954-01-17","Texarkana","Miller County, Arkanssas","United States"
"Don Rogers","1962-09-17","Texarkana","Miller County, Arkansass","United Statess"
"John Cole","1929-12-28","Utica","Oneida County, New Yorkk","United Statess"
"John Lewis","1940-02-21","Troy","Pike County, Alabamaa","United Statess"
"Bill Foster","1963-03-31","St. Petersburg","Pinellas County, Floridaa","United States"
"Charles Henry","1964-04-08","St. Petersburg","Pinellas County, Florida","United Statess"
"Jack Hardy","1959-10-08","St. Petersburg","Pinellas County, Florida","United States"
"Chris Smith","1992-02-11","Salisbury","Rowan County, North  Carolina","United Statess"
"Curtis White","1995-09-28","Schenectady","Schenectady County, New Yorkk","United States"
"Al Michaels","1900-04-01","Tiffin","Seneca County, Ohio","United States"
"John Clarke","1932-04-14","South Bend","St. Joseph County, Indianaa","UUnited States"
"Charles Butterworth","1896-07-26","South Bend","St. Joseph County, Indiana","United Statess"
"Lloyd Butler","1924-11-11","Sparks","Washoe County, Nevada","United States"
"Kurt Adams","1987-07-10","Searcy","Whiite County, Arkansas","United States"
"Justin Hamilton","1980-12-19","Sarasota","Floridaa","United Statess"
"Jack Hardy","1959-10-08","St. Petersburg","Floridaa","United Statess"
"Tom Carter","1972-09-05","St. Petersburg","Floridda","United States"
"Shaun King","1977-05-29","St. Petersburg","Florida","United Statess"
"Jeff Miller","1959-06-27","St. Petersburg","Florida","United Statess"
"James Davis","1979-04-26","Stuart","Floridaa","United Statess"
"Michael Warren","1946-03-05","South Bend","Inddiana","United States"
"Ken Crawford","1894-10-31","South Bend","Indianaa","Unitedd States"
"Bill Nelson","1863-09-28","Terre Haute","Indiana","Uniteed States"
"David Howard","1967-02-26","Sarasota","Sarasota County, Florida","United States"
"Malcolm Johnson","1992-08-11","Tuscaloosa","Tuscaloosa County, Alabama","United States"
"Aaron Jones","1993-07-26","Tuscaloosa","Tuscaloosa County, Alabama","United Statess"
"Ken Johnson","1951-01-05","Scottsdale","Arizona","United States"
"Jack Parker","1945-03-11","Somerville","Massachusettss","United States"
"Skinny Graham","1909-08-12","Somerville","Massachusetts","United States"
"Bob Emery","1964-03-04","Somerville","Massachusettss","United States"
"Joseph Wagner","1960-05-07","Springfield","Massachusetts","United States"
"Ricky Jones","1958-06-04","Tupelo","Mississippi","United States"
"Bray","1972-10-17","Vallejo","California","United States"
"Jack Barnett","1879-12-16","Ventura","Californnia","United States"
"Joseph R. Swan","1878-10-21","Utica","Oneida County, New York","United Statess"
"James Williams","1978-03-06","Vicksburg","Warren County, Missiissippi","United Staates"
"Alvin Mitchell","1964-08-20","Venice","Floridaa","United SStates"
"Henry Johnson","1958-03-20","Wrens","Georgia (U.S. state))","United States"
"Tony Hill","1968-10-23","Augusta","Georgia (U.S. staate)","United Statess"
"William Avery","1979-08-08","Augusta","Georggia (U.S. state)","United Statess"
"Harrison Smith","1989-02-02","Augusta","Georgia (U.S. state)","United Statess"
"Ronnie Thompson","1934-07-21","Augusta","Georgia (U.S. state)","United Statess"
"Harry Williams","1982-08-10","Augusta","Georgia (U.S. state))","United Staates"
"Dan Miller","1941-09-30","Augusta","Georgia ((U.S. state)","Unitted States"
"Mark Montgomery","1990-08-30","Williamsburg","Virginiaa","United Statess"
"Daniel Hall","1974-07-26","Beckley","West Virginiaa","United Statess"
"George Joseph","1921-09-11","Beckley","West Virginia","United Statess"
"Scott Lewis","1983-09-26","West Covina","California","United States"
"Mark Eaton","1957-01-24","Westminster","Califorrnia","Unnited States"
"Bill Allen","1962-11-07","Wichita","Kansass","United Statess"
"Earl Thompson","1931-05-24","Wichita","Kansass","United States"
"Tom Sawyer","1958-04-15","Wichita","Kanssas","United Statees"
"Harry Wood","1885-02-10","Waterville","Mainee","United States"
"Jack Wagner","1959-10-03","Washington","Missouri","United States"
"Daniel Dalton","1949-08-08","Woodbury","New Jersey","United Statess"
