"name","birthDate","birthPlace","region","country"
"Justin Hamilton","1980-12-19","Saraasota","Sarasota County, Floridaa","United States"
"Hank Garrityy","1900-01-30","Quincyy","Massachusetts","United States"
"John Faulknerr","1901-09-24","Ripleyy","Mississippi","United States"
"Billly Murray","1864-04-13","Peabody","Massachusetts","United States"
"Garry Cooperr","1956-12-22","Savannah","Georrgia (U.S. state)","United States"
"Michael Palmer","1988-01-18","Tucker","Georgia (U.S. state)","United States"
"John Colee","1929-12-28","Uticaa","New Yorkk","United States"
"Michael Johnson","1987-02-07","Selma","Alabama","United States"
"FFrank Warnerr","1903-04-05","Selma","Alabamaa","United States"
"Eric  Campbell","1977-08-22","Thomasville","Alabama","United States"
"John Lewisss","1940-02-21","Troy","Allabama","United States"
"Ken Johnsoon","1962-11-07","Tuskegee","Alabamaa","United States"
"Keith Blackk","1957-09-13","Tuskegeee","Alabamaa","United States"
"Jamess Patrickk","1982-06-04","Tuskegee","Alabamaa","United States"
"Kurt Adamss","1987-07-10","Searccy","Arkansass","United States"
"Ken Hanssonn","1982-04-14","Sierra Madre","Californiaa","United States"
"Ed Fisherrr","1949-05-31","Stockkton","Callifornia","United States"
"John White","1991-04-07","Torrancee","Californiaa","United States"
"Alffred Jacksoon","1967-07-10","Tulare","Califfornia","United States"
"Mike Dyerr","1966-09-08","Uplandd","California","United States"
"Jasson Wrightt","1982-07-12","Uppland","Californiaa","United States"
"Brayyy","1972-10-17","Vallejoo","California","United States"
"Chuck Smithhh","1927-06-25","Venttura","CCalifornia","United States"
"Jordan Brownn","1982-12-18","Walnut Creekk","Californiaa","United States"
"Jordan Brown","1983-12-18","Walnut Creeek","California","United States"
"Josh Andersonnn","1982-08-10","Somersett","Kentucky","United States"
"David Campbell","1936-03-31","Takoma  Park","Maryland","United States"
"Sean Colllins","1983-10-30","Troyy","Michigan","United States"
"Malcolm Williamss","1870-07-16","Spring Valley","Minnesotaa","United States"
"Joe Martinnn","1911-07-28","SSeymour","Missourii","United States"
"Jim Gibbonss","1944-12-16","Sparks","Nevada","United States"
"Kevin Collinsss","1972-03-17","Trentonn","New Jersey","United States"
"Mark Osborne","1970-09-17","Trentonn","New Jersey","United States"
"David TTaaylor","1949-10-17","Statesville","North Carolinaa","United States"
"Jim McDonaaldd","1915-06-09","Springfieldd","Ohio","United States"
"Ricck White","1968-12-23","Springfield","Ohio","United States"
"Don Coleemann","1952-01-11","Toledoo","Ohiio","United States"
"Justin Thomas","1984-01-18","Toledoo","Ohhio","United States"
"Randy Walkerr","1954-05-29","TTroy","OOhio","United States"
"Simon Fraserr","1983-03-27","Upper Arlingtonn","Ohhio","United States"
"Charlees Brandd","1871-11-01","Urbanaa","Ohio","United States"
"Roy Sanderss","1892-08-01","Staffoord","Stafford County, Kansas","United States"
"Chharles Brandd","1871-11-01","Urbanaa","Champaign County, Ohioo","United States"
"Anthony Daviddd","1971-12-04","Savvannah","Chatham County, Georgiaa","United States"
"John Mahoneeyy","1949-09-09","Springfiield","Clark County, Ohioo","United States"
"Adamm Eaton","1988-12-06","Springfieldd","Clark County, Ohio","United States"
"Charlotte Smithhh","1973-08-23","Shelbby","Cleveland County, North Carolina","United States"
"Mike Sanders","1969-07-20","Smyrna","Cobb County, Georgiaa","United States"
"Jim Millerrr","1866-10-25","Van Buren","Crawford County,  Arkansas","United States"
"David Beverly","1950-08-19","Sellma","Dallas County,  Alabama","United States"
"Frank Warnerr","1903-04-05","Selma","Dallas County, Alabama","United States"
"Michael Palmerrr","1988-01-18","Tucker","DeKalb County, Georgia","United States"
"Robert Neelson","1990-02-16","Tucker","DeKalb County, Georgiia","United States"
"Thomas Brown","1986-05-15","Tuckker","DeKalb County, Georgia","United States"
"Jason Whitee","1980-06-19","Tuttle","Grady County, Oklahomaa","United States"
"Ben Davis","1972-12-26","Vero Beaach","Indian River County, Florida","United States"
"Ricky Jones","1958-06-04","Tupeelo","Lee County, Mississippii","United States"
"Kelly Millerr","1979-03-13","Toledoo","Lucas County, Ohio","United States"
"Gary Jones","1947-02-24","Toledoo","Lucas County, Ohioo","United States"
"Christopher Mooreee","1957-01-01","Toledoo","Lucas County, Ohio","United States"
"Paatrick Davis","1986-12-28","Sterling Heightts","Macomb County, Michigann","United States"
"James Daviss","1979-04-26","Stuart","Martin County, Floridaa","United States"
"Jeeff Robinson","1988-07-08","Trenton","Mercer County, New Jersey","United States"
"Kevin Collins","1972-03-17","Trenton","Mercer County, New Jersey","United States"
"Michael RRayy","1952-12-24","Trentonn","Mercer County, New Jerseyy","United States"
"Jammes Sullivan","1925-12-11","Somerville","Middlesex Coounty, Massachusetts","United States"
"RRod Smithh","1970-05-15","Texarkana","Miller County,, Arkansas","United States"
"James Comer","1972-08-19","Tompkinsville","Monroe Counnty, Kentucky","United States"
"Michaell Stonne","1978-02-13","Southfield","Oakland County, Michigan","United States"
"John  Lewis","1940-02-21","Troy","Pike County, Alabamaa","United States"
"George Cunninghamm","1894-07-13","Sturgeon Lakee","Pine County, Miinnesota","United States"
"Shaun King","1977-05-29","St. Petersburgg","Pinellas County, Florida","United States"
"KBB","1988-07-21","St. Petersburgg","Pinellas County, Floridaa","United States"
"Roger Taylorr","1958-01-05","Shawneee","Pottawatomie County, Oklahoma","United States"
"Ryan Smithh","1991-08-19","Wahpetonn","Richlandd County, North Dakota","United States"
"Chris Collinss","1950-05-20","Schenectady","Schenectady County, New Yorkk","United States"
"Jaammes Farley","1882-01-08","Waldron","Scott County, Arkansass","United States"
"Marty Martinn","1951-08-05","Truth or Consequences","Sierra County, New Mexico","United States"
"Chaarles Collingwoodd","1917-06-04","Three Riverss","St. Joseph County, Michhigan","United States"
"Mark Smithh","1974-08-28","Vicksburg","Warren Counnty, Mississippi","United States"
"Jammess B. Clark","1908-05-14","Stillwateer","Washington County, Minnesotaa","United States"
"Jim Gibbonss","1944-12-16","Sparkks","Washoe County, Nevada","United States"
"Cornell Grreeen","1976-08-25","St. Petersburg","Floridaa","United States"
"Patrick CCarter","1985-02-06","St. Petersburgg","Floridaa","United States"
"KBB","1988-07-21","St. Petersburgg","Florida","United States"
"Jeff Millerr","1959-06-27","St. Petersburg","Florida","United States"
"Barbaraa Weeks","1913-07-04","Somerville","Massachusetts","United States"
"Alice Fischerr","1869-01-16","Terre Hautee","Indiana","United States"
"Malcolm Buttlerr","1990-03-02","Vicksburgg","MMississippi","United States"
"George Beck","1890-02-21","South Bend","Indianaa","United States"
"Jim Hill","1950-02-26","Starkville","Mississippii","United States"
"Aaron Jones","1993-07-26","Tuscalooosa","Tuscaloosa County, Alabamaa","United States"
"Alvin Mitchell","1964-08-20","VVenice","Floridaa","United States"
"John Heenry","1863-09-02","Springfiield","Massachusettss","United States"
"Henry Jackson","1861-06-23","Union Cityy","Indianaa","United States"
"GGeorge Reed","1939-10-02","Vicksburgg","Mississippii","United States"
"Bill TThompson","1913-07-08","Terre Hautee","Indiana","United States"
"Jamees Sullivan","1925-12-11","Somervillee","Masssachusetts","United States"
"Henry Johnsonn","1958-03-20","Wrens","Georgia (U.S. statee)","United States"
"Terrell Belll","1973-12-15","Atheens","Georgia (U.S. statte)","United States"
"Dan Miillerr","1941-09-30","Augusta","Georgia (U.S. state))","United States"
"Paul Williamsss","1981-07-27","Augusta","Georgia (U.S. state)","United States"
"Chris Cooleeyy","1982-07-11","Powelll","Wyomingg","United States"
"Jack Wilsonn","1977-12-29","Westlake Villagee","California","United States"
"XV","1985-07-09","Wichitaa","Kansas","United States"
"Jeff Smith","1962-03-22","Wichita","Kansass","United States"
"Josh Clarkee","1879-03-08","Winfieeld","Kansas","United States"
"SScott Sanderss","1969-03-25","HHannibal","Miissouri","United States"
"Thomas CCarrr","1905-08-09","Buttte","Montana","United States"
"Kristen Daltonnn","1986-12-13","Wilmington","North Carolinna","United States"
"Joe  Thomas","1921-03-18","Warreen","Ohio","United States"
"Roger Nelsonn","1932-05-08","Wynnewood","Oklahoma","United States"
"Roy Beelll","1949-07-29","Clintton","Oklahomaa","United States"
"David Myers","1938-07-18","Ponca Cityy","Oklahomaa","United States"
"Don Coleman","1928-05-04","Ponca City","Oklahoma","United States"
"Benn Robertsonn","1903-06-22","Clemson","South Carolina","United States"
"AAnthony Jamess","1942-07-22","Myrtle Beachh","South Carolinna","United States"
"Ira Davenportt","1887-10-13","Winfield","Cowley County, Kansas","United States"
"Mark BBBell","1957-08-30","Wichita","Sedgwick County, Kansas","United States"
"Sid Smitthh","1948-07-06","Wichiita","Sedgwick County, Kansass","United States"
"George Bagbyy","1937-05-05","Larammie","Albany County, Wyomingg","United States"
"Mike Adamss","1978-07-29","Corpus Christi","Aransas County, Texass","United States"
"Charles Johnsonn","1949-03-31","Corpus Christii","Aransas County, Texas","United States"
"Cliff Pennington","1984-06-05","Corpus Christii","Aransas County, Texass","United States"
"Chris Stewart","1960-07-15","Logan","Cache County, Utah","United States"
"Jean Westwooddd","1923-11-22","Price","Carbon County, Utah","United States"
"Paul OOwenss","1924-02-07","Salamanca (city))","Cattaraugus County, New Yorkk","United States"
"Charles Godfreyyy","1985-11-15","Baytownn","Chambers County, Texas","United States"
"Jimmie Rodgersss","1933-09-18","Camass","Clark County, Washington","United States"
"Charles Doughertyy","1850-10-15","Athenss","Clarke County, Georgia","United States"
"John Monnroee","1897-10-24","Farrmersville","Colllin County, Texas","United States"
"Kevin McHalee","1988-06-14","Plano","Collin County,, Texas","United States"
"Georgge DDavies","1868-02-22","Portage","Columbia County, Wisconsinn","United States"
"GGene Mooree","1885-11-09","Lancaster","Dallas County, Texass","United States"
"Earrl Rose","1926-09-23","Eagle Butte","Dewey County, South Dakota","United States"
"Ed Willliamss","1961-09-08","Odessa","Ector County, Texxas","United States"
"Derrick Shepard","1964-01-22","Odessaa","Ector County, Texass","United States"
"Daniel Dalton","1949-08-08","Woodbury","Gloucester County, New Jerseyy","United States"
"Daniel Kilgoree","1987-12-18","Kiingsport","Hawkins County, Tennnessee","United States"
"Jess Phillips","1947-02-28","Beaumont","Jefferson County, Texass","United States"
"David Pearcee","1960-03-30","Warrensburg","Johnson County, Missourii","United States"
"Chris Bellll","1959-11-23","Abillene","Jones Coounty, Texas","United States"
"James Washington","1996-04-02","Abilenee","Jones County, Texas","United States"
"Cliff Penningtonnn","1984-06-05","Corpus Christii","Kleberg County, Texas","United States"
"John Buck","1980-07-07","Kemmmerer","Lincoln County, Wyoming","United States"
"Jeff Austinnn","1951-07-05","Walthamm","Middlesex County, MMassachusetts","United States"
"Marccus Freemann","1986-01-10","Huber Heightss","Montgomery County, Ohio","United States"
"Sam Jonees","1933-06-24","Wilminngton","New Hanover County, North Carolinaa","United States"
"Roland Gutierrezzz","1975-04-29","CCorpus Christi","Nueces County, Texass","United States"
"Daniel  Hall","1974-07-26","Beckleey","Raleigh County, West Virginia","United States"
"Sccott Sanderss","1969-03-25","Hannibal","Ralls County, Miissouri","United States"
"Tonny Hilll","1968-10-23","Augusta","Richmond County, Georgia","United States"
"Harrison Smithhh","1989-02-02","Auggusta","Richmond County, Georgiaa","United States"
"John Hope","1868-06-02","Auugusta","Richmond County, Georgiaa","United States"
"Bill Foster","1904-06-12","Calvertt","Robertson County, Texass","United States"
"Chhrris Warren","1981-01-19","Garland","Rockwall County, Texas","United States"
"Jereemyy Jordan","1984-11-20","Corpus Christi","San Patricio Coounty, Texas","United States"
"Roland Gutieerrez","1975-04-29","Corpus Christi","San Patricio County, Texaas","United States"
"Neiil Lynch","1934-09-18","Butte","Silver Bow County, Montana","United States"
"Thomas Carr","1905-08-09","Butte","Silver Bow Countty, Montana","United States"
"Jammes Thorpe","1927-10-28","Alliance","Stark County, Ohioo","United States"
"Daniel Kilgoree","1987-12-18","Kingsport","Sullivan County, Tennesseee","United States"
"David Roacch","1985-08-09","Abilene","TTexas","United States"
"Gllenn Wiilson","1958-12-22","Baytown","Texas","United States"
"George Prattt","1960-10-13","Beaumonnt","Texas","United States"
"John Grahaamm","1961-06-01","Beaumontt","Texxas","United States"
"Teerry Jackson","1955-12-09","Sherman","Texass","United States"
"Ed Jenkinss","1933-01-04","Young Harrris","Towns County, Georgiaa","United States"
"Bryce Taylor","1989-03-19","Broken Arrow","Wagoner County, Oklahoma","United States"
"Davvid Eddyy","1990-12-10","Woodburry","Washinngton County, Minnesota","United States"
"MMike Kelley","1954-10-27","Waynee","Wayne County, Michigann","United States"
"Mark Waters","1964-06-30","Wyandottte","Waynee County, Michigan","United States"
"Willie Evanss","1984-03-05","Waynesboroo","Wayne County, Mississippi","United States"
"Kaiser Wilhhhelm","1874-01-26","Wooster","Wayne County, Ohio","United States"
"Albert Hilll","1896-08-12","Washingtonn","Wilkes County, Georgiaa","United States"
"Edward Brookss","1942-07-01","Baraboo","Wisconsinn","United States"
"Jim Wilsonn","1947-03-09","Lake Mills","Wisconsin","United States"
"Robert DDuncan","1952-11-05","Shebboygan","Wisconsin","United States"
"Tom McHalee","1902-05-07","Sioux Cityy","Woodbbury County, Iowa","United States"
"Oliver Drake","1987-01-13","Worcesster","Worcester County, Massachussetts","United States"
"Tom MMcNamaraa","1897-08-31","Woorcester","Worcester County, Massachusettss","United States"
"Jim Campbell","1973-04-03","Worcester","Worcester County, Massachusettss","United States"
"Steve Wilkinson (tennis))","1941-03-29","Sioux City","Iowa","United States"
"Paul Mitchelll","1949-08-19","Worcesterr","Massachusettts","United States"
"Paul Kempp","1931-02-09","Waterlooo","Iowaa","United States"
"John Coontee","1915-09-15","Palmer","Massachusettss","United States"
"David Robiinson","1949-04-02","Wobuurn","Masssachusetts","United States"
"Frank Cavanaughh","1876-04-28","Worcester","Worcester County, Massachusetts","United States"
"Oliver Drakeee","1987-01-13","Worceester","Massachusetts","United States"
"Tom McHalee","1902-05-07","Sioux City","Iowaa","United States"
"Noah Gordonn","1926-11-11","Woorcester","Massachusettss","United States"
"Joohn Cummmings","1812-10-19","Woburn","Massachusettss","United States"
